Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1911684;1,00;9,00;10,00
;;;1911685;1,00;11,00;12,00
;;;1911892;2,00;46,00;46,00
;;;1911898;1,00;27,00;30,00
;;;1911902;1,00;52,00;58,00
;;;1911908;1,00;35,00;39,00
;;;1911910;1,00;27,00;30,00
;;;1911913;1,00;24,00;27,00
;;;1911915;2,00;22,00;20,00
;;;1911916;2,00;44,00;44,00
;;;1911921;2,00;54,00;60,00
;;;1911923;1,00;16,00;18,00
;;;1911925;1,00;36,00;40,00
;;;1911931;1,00;15,00;17,00
;;;1911960;1,00;12,00;13,00
;;;1911962;3,00;66,00;66,00
;;;1911969;1,00;18,00;20,00
;;;1911970;1,00;16,00;18,00
;;;1911971;1,00;20,00;22,00
;;;1911972;1,00;13,00;15,00
;;;1911974;1,00;18,00;20,00
;;;1911977;1,00;22,00;24,00
;;;1911978;1,00;18,00;20,00
;;;1911980;1,00;22,00;16,00
;;;1911982;1,00;19,00;18,00
;;;1911998;2,00;40,00;40,00
;;;1912001;1,00;11,00;10,00
;;;1912011;3,00;48,00;51,00
;;;1912012;2,00;22,00;24,00
;;;1912014;3,00;44,00;45,00
;;;1912025;1,00;16,00;18,00
;;;1912027;1,00;20,00;22,00
;;;1912028;3,00;60,00;60,00
;;;1912033;1,00;20,00;22,00
;;;1912049;1,00;16,00;18,00
;;;1912055;1,00;20,00;22,00
;;;1912065;1,00;27,00;30,00
;;;1912067;1,00;18,00;20,00
;;;1912088;1,00;20,00;22,00
;;;1912089;2,00;44,00;46,00
;;;1912090;1,00;33,00;34,00
;;;1912106;1,00;25,00;26,00
;;;1912107;2,00;32,00;36,00
;;;1912108;2,00;40,00;44,00
;;;1912109;1,00;18,00;20,00
;;;1912112;1,00;18,00;20,00
;;;1912113;1,00;20,00;22,00
;;;1912114;1,00;22,00;25,00
;;;1912150;1,00;19,00;18,00
;;;1912178;1,00;22,00;25,00
;;;1912183;1,00;15,00;17,00
;;;1912185;1,00;13,00;14,00
;;;1912188;1,00;16,00;18,00
;;;1912189;1,00;16,00;18,00
;;;1912190;1,00;22,00;24,00
;;;1912191;1,00;22,00;25,00
;;;1912212;1,00;29,00;30,00
;;;1912231;1,00;38,00;40,00
;;;1912291;1,00;"0,00";"0,00"
;;;1912310;1,00;19,00;18,00
;;;1912311;2,00;46,00;46,00
;;;1912312;2,00;62,00;64,00
;;;1912313;2,00;40,00;40,00
;;;1912317;2,00;34,00;32,00
;;;1912318;1,00;20,00;20,00
;;;1912319;1,00;24,00;24,00
;;;1912368;3,00;45,00;51,00
;;;1912388;1,00;21,00;23,00
;;;1912389;1,00;18,00;20,00
;;;1912390;1,00;23,00;25,00
;;;1912391;1,00;9,00;10,00
;;;1912392;1,00;18,00;20,00
;;;1912416;1,00;10,00;11,00
;;;1912417;1,00;12,00;13,00
;;;1912419;1,00;13,00;14,00
;;;1912421;1,00;18,00;20,00
;;;1912423;1,00;20,00;22,00
;;;1912720;3,00;60,00;60,00
;;;1912721;1,00;24,00;24,00
;;;1913181;2,00;44,00;44,00
;;;1913215;1,00;13,00;15,00
;;;1913219;2,00;16,00;18,00
;;;1913243;2,00;34,00;32,00
;;;1913315;1,00;13,00;15,00
;;;1913337;1,00;22,00;25,00
;;;1913339;1,00;20,00;22,00
;;;1913340;2,00;28,00;26,00
;;;1913341;2,00;28,00;26,00
;;;1913343;1,00;20,00;20,00
;;;1913357;1,00;13,00;15,00
;;;1913359;1,00;22,00;25,00
;;;1913360;1,00;20,00;22,00
;;;1913382;1,00;32,00;36,00
;;;1913409;1,00;31,00;35,00
;;;1913410;1,00;22,00;25,00
;;;1913421;1,00;31,00;35,00
;;;1913612;1,00;23,00;25,00
;;;1913613;1,00;22,00;25,00
;;;1913614;1,00;22,00;25,00
;;;1913616;1,00;18,00;20,00
;;;1913617;1,00;31,00;35,00
;;;1913618;1,00;25,00;28,00
;;;1913619;1,00;13,00;15,00
;;;1913621;1,00;16,00;18,00
;;;1913634;2,00;40,00;40,00
;;;1913635;2,00;26,00;24,00
;;;1913636;1,00;27,00;30,00
;;;1913639;1,00;18,00;20,00
;;;1913640;1,00;31,00;34,00
;;;1913645;1,00;27,00;30,00
;;;1913646;1,00;16,00;18,00
;;;1913647;1,00;15,00;17,00
;;;1913651;1,00;17,00;19,00
;;;1913669;1,00;22,00;22,00
;;;1913679;1,00;30,00;33,00
;;;1913684;1,00;25,00;20,00
;;;1913689;1,00;36,00;40,00
;;;1913690;1,00;27,00;30,00
;;;1913708;3,00;72,00;81,00
;;;1913709;1,00;32,00;36,00
;;;1913710;1,00;27,00;30,00
;;;1913713;1,00;45,00;50,00
;;;1913714;1,00;27,00;30,00
;;;1913715;1,00;18,00;20,00
;;;1913717;2,00;24,00;26,00
;;;1913719;1,00;31,00;35,00
;;;1913720;1,00;22,00;30,00
;;;1913723;1,00;18,00;17,00
;;;1913729;2,00;56,00;56,00
;;;1913735;1,00;31,00;35,00
;;;1913736;1,00;27,00;30,00
;;;1913737;1,00;31,00;35,00
;;;1913743;1,00;20,00;22,00
;;;1913784;1,00;45,00;50,00
;;;1913785;1,00;29,00;32,00
;;;1913786;1,00;18,00;20,00
;;;1913789;1,00;54,00;60,00
;;;1913790;1,00;34,00;38,00
;;;1913810;1,00;31,00;34,00
;;;1913836;2,00;"0,00";"0,00"
;;;1913844;1,00;6,00;7,00
;;;1913865;1,00;18,00;16,00
;;;1913916;1,00;18,00;16,00
;;;1913920;2,00;47,00;50,00
;;;1913936;1,00;18,00;20,00
;;;1913941;1,00;40,00;45,00
;;;1913942;1,00;34,00;38,00
;;;1913947;1,00;27,00;30,00
;;;1913988;2,00;48,00;50,00
;;;1914042;2,00;32,00;30,00
;;;1914066;1,00;24,00;24,00
;;;1914083;1,00;26,00;29,00
;;;1914087;1,00;20,00;22,00
;;;1914088;1,00;11,00;10,00
;;;1914107;2,00;44,00;44,00
;;;1914123;2,00;48,00;48,00
;;;1914126;3,00;60,00;60,00
;;;1914130;1,00;20,00;20,00
;;;1914133;1,00;28,00;29,00
;;;1914276;1,00;11,00;10,00
;;;1914302;1,00;20,00;20,00
;;;1914305;1,00;25,00;25,00
;;;1914306;1,00;17,00;16,00
;;;1914307;2,00;38,00;40,00
;;;1914308;1,00;25,00;25,00
;;;1914393;2,00;42,00;46,00
;;;1914394;1,00;24,00;27,00
;;;1914396;6,00;136,00;140,00
;;;1914398;1,00;12,00;13,00
;;;1914405;1,00;54,00;60,00
;;;1914457;2,00;46,00;46,00
;;;1914511;1,00;16,00;18,00
;;;1914516;1,00;18,00;20,00
;;;1914531;1,00;24,00;23,00
;;;1914532;1,00;26,00;26,00
;;;1914533;1,00;13,00;12,00
;;;1914549;1,00;43,00;48,00
;;;1914575;2,00;26,00;24,00
;;;1914580;1,00;26,00;25,00
;;;1914607;1,00;40,00;45,00
;;;1914642;1,00;20,00;20,00
;;;1914669;1,00;18,00;20,00
;;;1914742;2,00;66,00;68,00
;;;1914743;2,00;38,00;36,00
;;;1914744;1,00;13,00;14,00
;;;1914811;1,00;16,00;18,00
;;;1914886;1,00;22,00;24,00
;;;1914954;2,00;26,00;30,00
;;;1914956;1,00;12,00;13,00
;;;1914967;1,00;20,00;22,00
;;;1914968;2,00;50,00;56,00
;;;1914969;1,00;27,00;30,00
;;;1914970;1,00;13,00;15,00
;;;1914973;1,00;23,00;26,00
;;;1914979;1,00;18,00;20,00
;;;1915010;1,00;23,00;26,00
;;;1915012;1,00;22,00;24,00
;;;1915013;1,00;16,00;18,00
;;;1915014;2,00;36,00;40,00
;;;1915015;1,00;20,00;22,00
;;;1915017;1,00;31,00;35,00
;;;1915021;1,00;20,00;22,00
;;;1915023;1,00;16,00;18,00
;;;1915025;2,00;36,00;40,00
;;;1915029;1,00;20,00;22,00
;;;1915031;1,00;21,00;23,00
;;;1915032;1,00;9,00;10,00
;;;1915033;1,00;20,00;22,00
;;;1915034;1,00;14,00;16,00
;;;1915035;1,00;20,00;22,00
;;;1915036;2,00;14,00;16,00
;;;1915037;2,00;14,00;16,00
;;;1915038;2,00;22,00;24,00
;;;1915039;2,00;26,00;30,00
;;;1915326;1,00;27,00;27,00
;;;1915344;1,00;30,00;29,00
;;;1915346;3,00;58,00;60,00
;;;1915440;1,00;26,00;26,00
;;;1915444;1,00;26,00;26,00
;;;1915446;2,00;56,00;60,00
;;;1915476;2,00;38,00;40,00
;;;1915493;1,00;11,00;12,00
;;;1915496;1,00;9,00;10,00
;;;1915498;1,00;10,00;11,00
;;;1915499;1,00;11,00;12,00
;;;1915500;1,00;22,00;25,00
;;;1915501;1,00;20,00;22,00
;;;1915504;1,00;18,00;20,00
;;;1915506;1,00;21,00;23,00
;;;1915508;1,00;30,00;33,00
;;;1915515;1,00;21,00;23,00
;;;1915517;1,00;16,00;18,00
;;;1915518;1,00;23,00;26,00
;;;1915519;1,00;13,00;15,00
;;;1915555;2,00;46,00;50,00
;;;1915556;1,00;16,00;18,00
;;;1915557;1,00;23,00;25,00
;;;1915601;2,00;50,00;50,00
;;;1915606;1,00;18,00;20,00
;;;1915608;1,00;20,00;22,00
;;;1915610;1,00;20,00;20,00
;;;1915611;1,00;14,00;16,00
;;;1915612;1,00;8,00;9,00
;;;1915613;2,00;14,00;16,00
;;;1915616;1,00;20,00;22,00
;;;1915625;1,00;15,00;14,00
;;;1915626;1,00;14,00;13,00
;;;1915627;1,00;12,00;13,00
;;;1915631;1,00;24,00;24,00
;;;1915632;1,00;26,00;26,00
;;;1915634;2,00;46,00;46,00
;;;1915636;1,00;11,00;10,00
;;;1915642;1,00;43,00;45,00
;;;1915668;1,00;24,00;24,00
;;;1915698;2,00;36,00;40,00
;;;1915699;1,00;18,00;20,00
;;;1915700;1,00;11,00;12,00
;;;1915709;1,00;30,00;33,00
;;;1915717;1,00;18,00;20,00
;;;1915729;1,00;27,00;30,00
;;;1915731;1,00;18,00;20,00
;;;1915736;1,00;22,00;24,00
;;;1915738;1,00;20,00;22,00
;;;1915740;1,00;32,00;35,00
;;;1915742;2,00;40,00;44,00
;;;1915745;1,00;22,00;25,00
;;;1915747;1,00;20,00;22,00
;;;1915748;1,00;20,00;22,00
;;;1915752;1,00;31,00;35,00
;;;1915755;2,00;46,00;52,00
;;;1915759;1,00;25,00;28,00
;;;1915766;1,00;27,00;30,00
;;;1915767;1,00;36,00;40,00
;;;1915790;1,00;31,00;35,00
;;;1915791;1,00;20,00;22,00
;;;1915798;1,00;27,00;30,00
;;;1915890;2,00;26,00;24,00
;;;1915897;1,00;"0,00";"0,00"
;;;1915898;1,00;25,00;28,00
;;;1915909;1,00;19,00;19,00
;;;1915922;2,00;30,00;28,00
;;;1915924;1,00;18,00;18,00
;;;1915925;1,00;22,00;25,00
;;;1915926;2,00;10,00;10,00
;;;1915927;2,00;10,00;10,00
;;;1915934;2,00;38,00;40,00
;;;1915935;1,00;9,00;10,00
;;;1915951;2,00;10,00;10,00
;;;1915954;1,00;7,00;7,00
;;;1915957;2,00;48,00;48,00
;;;1915958;1,00;5,00;5,00
;;;1915959;2,00;28,00;26,00
;;;1915961;1,00;5,00;5,00
;;;1915962;1,00;5,00;5,00
;;;1915964;1,00;5,00;5,00
;;;1915967;1,00;47,00;50,00
;;;1915969;1,00;26,00;25,00
;;;1915971;1,00;17,00;16,00
;;;1915977;3,00;51,00;51,00
;;;1915979;1,00;5,00;5,00
;;;1915980;2,00;34,00;36,00
;;;1915981;1,00;24,00;24,00
;;;1915990;1,00;5,00;5,00
;;;1915991;1,00;14,00;15,00
;;;1915999;1,00;5,00;5,00
;;;1916000;1,00;7,00;7,00
;;;1916001;1,00;16,00;18,00
;;;1916006;2,00;28,00;30,00
;;;1916009;1,00;20,00;22,00
;;;1916011;1,00;16,00;18,00
;;;1916012;1,00;25,00;25,00
;;;1916013;1,00;17,00;16,00
;;;1916014;2,00;40,00;44,00
;;;1916015;2,00;40,00;44,00
;;;1916017;1,00;18,00;20,00
;;;1916042;1,00;5,00;5,00
;;;1916046;2,00;26,00;24,00
;;;1916065;1,00;11,00;10,00
;;;1916072;1,00;20,00;20,00
;;;1916073;1,00;14,00;13,00
;;;1916085;2,00;34,00;32,00
;;;1916086;1,00;25,00;25,00
;;;1916088;1,00;17,00;16,00
;;;1916089;1,00;20,00;20,00
;;;1916090;1,00;22,00;22,00
;;;1916099;3,00;75,00;75,00
;;;1916101;3,00;42,00;39,00
;;;1916103;3,00;42,00;39,00
;;;1916105;2,00;48,00;48,00
;;;1916208;3,00;70,00;72,00
;;;1916210;1,00;16,00;18,00
;;;1916310;1,00;15,00;17,00
;;;1916502;1,00;20,00;20,00
;;;1916894;1,00;26,00;29,00
;;;1917046;1,00;29,00;30,00
;;;1917054;2,00;46,00;46,00
;;;1917059;1,00;21,00;20,00
;;;1917062;1,00;24,00;24,00
;;;1917063;1,00;23,00;23,00
;;;1917129;2,00;62,00;60,00
;;;1917130;2,00;44,00;44,00
;;;1917139;1,00;18,00;17,00
;;;1917241;1,00;20,00;22,00
;;;1917245;1,00;20,00;20,00
;;;1917257;1,00;19,00;18,00
;;;1917261;1,00;"0,00";"0,00"
;;;1917264;1,00;"0,00";"0,00"
;;;1917490;2,00;26,00;26,00
;;;1917495;1,00;29,00;30,00
;;;1917496;1,00;16,00;18,00
;;;1917526;1,00;27,00;30,00
;;;1917527;1,00;18,00;20,00
;;;1917530;1,00;18,00;20,00
;;;1917532;1,00;18,00;20,00
;;;1917640;2,00;36,00;34,00
;;;1917647;3,00;51,00;51,00
;;;1917690;1,00;20,00;20,00
;;;1917699;1,00;19,00;18,00
;;;1917700;1,00;22,00;22,00
;;;1917701;1,00;26,00;26,00
;;;1917704;1,00;18,00;20,00
;;;1917708;1,00;25,00;24,00
;;;1917710;2,00;38,00;40,00
;;;1917711;1,00;18,00;20,00
;;;1917712;1,00;29,00;30,00
;;;1917713;2,00;53,00;56,00
;;;1917758;1,00;30,00;33,00
;;;1917799;1,00;16,00;15,00
;;;1917810;2,00;32,00;30,00
;;;1917846;1,00;29,00;30,00
;;;1917849;1,00;47,00;50,00
;;;1917916;1,00;25,00;25,00
;;;1917921;1,00;47,00;50,00
;;;1917923;1,00;7,00;8,00
;;;1917928;3,00;58,00;60,00
;;;1917929;1,00;"0,00";"0,00"
;;;1917930;1,00;"0,00";"0,00"
;;;1917946;1,00;15,00;17,00
;;;1918090;1,00;12,00;13,00
;;;1918091;1,00;20,00;22,00
;;;1918093;1,00;18,00;20,00
;;;1918095;2,00;49,00;52,00
;;;1918097;1,00;22,00;25,00
;;;1918100;1,00;9,00;10,00
;;;1918103;1,00;13,00;14,00
;;;1918105;1,00;22,00;24,00
;;;1918108;1,00;22,00;24,00
;;;1918109;1,00;23,00;26,00
;;;1918113;2,00;26,00;24,00
;;;1918115;1,00;4,00;5,00
;;;1918116;1,00;20,00;20,00
;;;1918119;2,00;54,00;60,00
;;;1918192;1,00;20,00;22,00
;;;1918195;1,00;30,00;33,00
;;;1918196;1,00;21,00;23,00
;;;1918197;1,00;36,00;40,00
;;;1918198;1,00;16,00;18,00
;;;1918199;1,00;22,00;25,00
;;;1918201;1,00;21,00;23,00
;;;1918283;4,00;72,00;72,00
;;;1918286;2,00;18,00;20,00
;;;1918289;2,00;46,00;48,00
;;;1918475;1,00;25,00;28,00
;;;1918486;2,00;40,00;40,00
;;;1918532;1,00;11,00;12,00
;;;1918545;1,00;22,00;24,00
;;;1918546;2,00;42,00;44,00
;;;1918547;1,00;16,00;18,00
;;;1918548;1,00;10,00;11,00
;;;1918549;1,00;20,00;22,00
;;;1918550;1,00;14,00;15,00
;;;1918635;1,00;20,00;20,00
;;;1918638;1,00;22,00;24,00
;;;1918695;1,00;11,00;10,00
;;;1918710;1,00;25,00;25,00
;;;1918724;1,00;25,00;25,00
;;;1918777;1,00;13,00;14,00
;;;1918778;1,00;22,00;24,00
;;;1918780;1,00;20,00;22,00
;;;1918784;1,00;16,00;18,00
;;;1918786;1,00;15,00;17,00
;;;1918787;1,00;18,00;20,00
;;;1918788;1,00;13,00;14,00
;;;1918789;1,00;16,00;18,00
;;;1918792;1,00;22,00;24,00
;;;1918793;1,00;18,00;20,00
;;;1918794;1,00;20,00;22,00
;;;1918795;1,00;16,00;18,00
;;;1918796;1,00;22,00;25,00
;;;1918842;1,00;20,00;22,00
;;;1918856;1,00;20,00;22,00
;;;1918871;2,00;44,00;44,00
;;;1918880;1,00;"0,00";"0,00"
;;;1918886;1,00;"0,00";"0,00"
;;;1918890;2,00;48,00;50,00
;;;1918929;1,00;"0,00";"0,00"
;;;1919004;3,00;58,00;60,00
;;;1919005;1,00;19,00;18,00
;;;1919008;1,00;13,00;12,00
;;;1919009;1,00;20,00;20,00
;;;1919011;1,00;22,00;22,00
;;;1919012;1,00;25,00;25,00
;;;1919026;2,00;40,00;40,00
;;;1919028;1,00;11,00;10,00
;;;1919039;1,00;45,00;50,00
;;;1919042;1,00;13,00;15,00
;;;1919048;2,00;28,00;26,00
;;;1919054;1,00;22,00;22,00
;;;1919055;1,00;24,00;24,00
;;;1919058;1,00;31,00;32,00
;;;1919092;1,00;10,00;12,00
;;;1919093;1,00;10,00;12,00
;;;1919095;1,00;10,00;12,00
;;;1919096;1,00;10,00;12,00
;;;1919098;1,00;10,00;12,00
;;;1919099;1,00;10,00;12,00
;;;1919100;1,00;10,00;12,00
;;;1919101;1,00;10,00;12,00
;;;1919103;1,00;10,00;12,00
;;;1919104;1,00;10,00;12,00
;;;1919105;1,00;10,00;12,00
;;;1919106;1,00;27,00;30,00
;;;1919107;1,00;27,00;30,00
;;;1919504;1,00;9,00;10,00
;;;1919505;1,00;23,00;25,00
;;;1919506;1,00;10,00;11,00
;;;1919507;1,00;16,00;18,00
;;;1919512;1,00;11,00;12,00
;;;1919513;1,00;40,00;44,00
;;;1919514;1,00;15,00;17,00
;;;1919515;1,00;27,00;30,00
;;;1919516;1,00;20,00;22,00
;;;1919537;1,00;18,00;20,00
;;;1919562;1,00;11,00;12,00
;;;1919565;1,00;22,00;24,00
;;;1919566;1,00;22,00;25,00
;;;1919567;1,00;67,00;75,00
;;;1919568;1,00;27,00;30,00
;;;1919569;3,00;54,00;54,00
;;;1919570;1,00;22,00;25,00
;;;1919576;2,00;36,00;40,00
;;;1919601;3,00;51,00;54,00
;;;1919602;1,00;18,00;20,00
;;;1919603;1,00;22,00;25,00
;;;1919604;1,00;13,00;15,00
;;;1919607;1,00;18,00;20,00
;;;1919608;1,00;14,00;16,00
;;;1919614;1,00;20,00;22,00
;;;1919625;1,00;18,00;20,00
;;;1919717;1,00;18,00;17,00
;;;1919722;3,00;51,00;51,00
;;;1919770;2,00;44,00;44,00
;;;1919793;3,00;72,00;75,00
;;;1919796;2,00;42,00;44,00
;;;1919797;1,00;40,00;45,00
;;;1919798;1,00;23,00;25,00
;;;1919799;1,00;20,00;22,00
;;;1919800;1,00;15,00;17,00
;;;1919816;1,00;27,00;30,00
;;;1919823;1,00;20,00;22,00
;;;1919830;1,00;17,00;19,00
;;;1919836;1,00;20,00;22,00
;;;1919843;1,00;9,00;10,00
;;;1919845;1,00;20,00;22,00
;;;1919860;1,00;29,00;30,00
;;;1919873;1,00;36,00;40,00
;;;1919882;1,00;20,00;22,00
;;;1919884;1,00;32,00;36,00
;;;1919885;1,00;39,00;43,00
;;;1919890;1,00;30,00;33,00
;;;1919891;1,00;25,00;28,00
;;;1919892;1,00;25,00;30,00
;;;1919893;1,00;27,00;30,00
;;;1919894;1,00;22,00;25,00
;;;1919896;1,00;27,00;30,00
;;;1919897;1,00;18,00;20,00
;;;1919898;1,00;20,00;22,00
;;;1919899;1,00;13,00;15,00
;;;1919900;2,00;46,00;52,00
;;;1919902;1,00;18,00;20,00
;;;1919903;1,00;23,00;25,00
;;;1919904;1,00;22,00;25,00
;;;1919905;1,00;45,00;50,00
;;;1919906;1,00;14,00;16,00
;;;1919907;1,00;16,00;18,00
;;;1919908;1,00;45,00;50,00
;;;1919909;1,00;23,00;25,00
;;;1919910;1,00;27,00;30,00
;;;1919911;1,00;27,00;30,00
;;;1919912;1,00;18,00;18,00
;;;1919927;1,00;20,00;22,00
;;;1919972;1,00;23,00;25,00
;;;1919973;1,00;20,00;22,00
;;;1919974;1,00;18,00;20,00
;;;1919975;2,00;36,00;40,00
;;;1919976;1,00;18,00;20,00
;;;1919982;3,00;58,00;60,00
;;;1919985;1,00;22,00;25,00
;;;1919987;1,00;27,00;30,00
;;;1919988;1,00;30,00;33,00
;;;1919990;1,00;23,00;26,00
;;;1920037;1,00;27,00;30,00
;;;1920045;1,00;16,00;18,00
;;;1920046;1,00;18,00;20,00
;;;1920047;1,00;7,00;8,00
;;;1920049;1,00;16,00;20,00
;;;1920050;1,00;18,00;20,00
;;;1920074;2,00;40,00;40,00
;;;1920075;1,00;25,00;25,00
;;;1920091;1,00;24,00;24,00
;;;1920096;2,00;46,00;46,00
;;;1920097;2,00;54,00;58,00
;;;1920098;1,00;19,00;19,00
;;;1920100;1,00;25,00;25,00
;;;1920101;2,00;40,00;40,00
;;;1920102;2,00;38,00;38,00
;;;1920106;1,00;20,00;20,00
;;;1920122;2,00;32,00;30,00
;;;1920125;2,00;76,00;80,00
;;;1920141;1,00;18,00;20,00
;;;1920489;1,00;27,00;30,00
;;;1920503;1,00;10,00;11,00
;;;1920504;1,00;36,00;40,00
;;;1920512;1,00;23,00;26,00
;;;1920513;1,00;9,00;10,00
;;;1920524;1,00;21,00;23,00
;;;1920527;1,00;21,00;23,00
;;;1920529;1,00;21,00;23,00
;;;1920546;2,00;33,00;34,00
;;;1920633;1,00;23,00;23,00
;;;1920647;1,00;11,00;10,00
;;;1920649;1,00;20,00;20,00
;;;1920692;2,00;24,00;26,00
;;;1920750;1,00;22,00;24,00
